,level_0,index,link,headline,summary,date,compounds_head,compounds_summ,compounds_head_summ,Sentiment,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Doc_length,Modal_freq,Negative_freq,Positive_freq,Uncertainty_freq,Litigious_freq,Constraining_freq,Superfluous_freq,Interesting_freq,Negative_score,Positive_score
432,1212,1212,https://www.nytimes.com/2003/05/08/business/technology-briefing-telecommunications-qwest-fined-for-long-distance-violation.html,Technology Briefing | Telecommunications: Qwest Fined For Long-Distance Violation,"Qwest Communications, the No. 4 local telephone company in the country, was fined $6.5 million yesterday by the Federal Communications Commission. The fine was for selling long-distance calling without permission. Qwest sold long-distance service before regulators cleared it to do so in some of the 14 Western states where it dominates local calling, the F.C.C. said. Qwest agreed to the fine as part of a settlement. The fine exceeds a $6 million penalty the F.C.C. gave to SBC Communications in October for denying competitors access to its phone network, an F.C.C. spokesman, David Fiske, said. Regional phone companies like Qwest must prove that their local phone networks are open to rivals before they can sell long-distance. Qwest has done so in 12 states and awaits a ruling on Minnesota next month. Shares of Qwest fell 32 cents, or 7.2 percent, to $4.11. They have dropped from a high of $66 in March 2000.",2003-05-08 01:00:00,-0.4939,0.5423,0.0772,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0        FINED      0         1         0            0          0   
1   PERMISSION      0         0         0            0          0   
2   REGULATORS      0         0         0            0          1   
3   SETTLEMENT      0         0         0            0          1   
4      PENALTY      0         1         0            0          0   
5      DENYING      0         1         0            0          0   
6         MUST      1         0         0            0          0   
7          CAN      2         0         0            0          0   
8       RULING      0         0         0            0          1   
9      DROPPED      0         1         0            0          0   
10       MARCH      0         0         0            0          0   

    Constraining  Superfluous  Interesting  
0              0            0            0  
1              1            0            0  
2              0            0            0  
3              0            0            0  
4              0            0            0  
5              0            0            0  
6              0            0            0  
7              0            0            0  
8              0            0            0  
9              0            0            0  
10             0            0            1  ",3.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,165,0.01818181818181818,0.024242424242424242,0.0,0.0,0.01818181818181818,0.006060606060606061,0.0,0.006060606060606061,0.024242424242424242,-0.024242424242424242
433,1213,1213,https://www.nytimes.com/2003/05/08/sports/pro-basketball-spurs-have-the-lakers-looking-vulnerable.html,Spurs Have the Lakers Looking Vulnerable,"The Los Angeles Lakers' run of three straight N.B.A. championships and Coach Phil Jackson's streak of 25 straight victorious playoff series have officially entered the danger zone. The Lakers left south Texas early, defeated and physically depleted after getting blown out of the SBC Center tonight by the San Antonio Spurs, 114-95. The Lakers were never in the game after the early minutes and after three quarters were behind by 30 points.",2003-05-08 01:00:00,-0.2263,-0.128,-0.34,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0    DANGER      0         1         0            0          0             0   
1  DEFEATED      0         1         0            0          0             0   
2  DEPLETED      0         1         0            0          0             0   
3     NEVER      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.013333333333333334,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.04
434,1218,1218,https://www.nytimes.com/2003/05/19/business/moratorium-on-merger-talks-expires-at-at-t.html,Moratorium on Merger Talks Expires at AT&T,"Let the takeover talks begin. The AT&T Corporation, which was effectively prevented from holding merger negotiations for the last six months because of a potential multibillion-dollar tax penalty, may have become a company in play yesterday as the moratorium expired.",2003-05-19 01:00:00,0.0,0.34,0.34,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0   PREVENTED      0         0         0            0          0   
1     PENALTY      0         1         0            0          0   
2         MAY      3         0         0            1          0   
3  MORATORIUM      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             1            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  ",3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,41,0.07317073170731707,0.04878048780487805,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.04878048780487805,-0.04878048780487805
435,1219,1219,https://www.nytimes.com/2003/05/20/sports/pro-basketball-mavericks-trump-spurs-to-cap-wild-comeback.html,Mavericks Trump Spurs To Cap Wild Comeback,"Dirk Nowitzki traveled 274 miles downstate for a wild game of Texas Hold 'Em on Tim Duncan's porch. When the two best players left standing in the West had anted up and raised each other, they finally showed their hands. Duncan had a full house, 18,997 frenzied people at the SBC Center who watched the league's most valuable player put on a virtuoso, 40-point performance in Game 1 of the Western Conference finals.",2003-05-20 01:00:00,0.0,0.8908,0.8908,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0      BEST      1         0         1            0          0             0   
1  VALUABLE      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,75,0.013333333333333334,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,-0.02666666666666667,0.02666666666666667
436,1222,1222,https://www.nytimes.com/2003/05/22/sports/pro-basketball-mavs-battle-refs-and-rally-but-spurs-put-a-stop-to-it.html,"Mavs Battle Refs and Rally, But Spurs Put a Stop to It","A Michael Finley fall-away jump shot, a Dirk Nowitzki rainbow from beyond the arc. There they went again, the most potent offensive team in pro basketball, moving swiftly in the fourth quarter, inching up on a scared lot of San Antonio Spurs. Without two of their coaches and most of their composure for the first 40 minutes -- all but buried with less than 10 minutes left at the SBC Center -- the Dallas Mavericks were on the verge of crawling out of another deep Texas well.",2003-05-22 01:00:00,-0.5859,0.0415,-0.3047,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,1223,1223,https://www.nytimes.com/2003/05/23/business/phone-companies-see-their-future-in-flat-rate-plans-of-many-services.html,Phone Companies See Their Future In Flat-Rate Plans Of Many Services,"Fifteen years ago, Arthur C. Clarke in the science-fiction novel ''2061: Odyssey Three'' predicted a future as follows: ''With the historic abolition of long-distance charges on 31 December 2000, every telephone call became a local one, and the human race greeted the new millennium by transforming itself into one huge, gossiping family.'' That future may be at hand, only a few years behind schedule, as a result of the telephone industry's declining economic fortunes, increasing competition and recent technological advances. Starting with MCI, which introduced its Neighborhood plan in April 2002, most leading phone companies -- AT&T, BellSouth, Qwest Communications, SBC Communications and Verizon -- have rolled out programs that allow customers in some states to make unlimited local and national calls for one flat monthly price.",2003-05-23 01:00:00,0.0,0.7269,0.7269,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0   PREDICTED      0         0         0            1          0   
1         MAY      3         0         0            1          0   
2   DECLINING      0         1         0            0          0   
3  INCREASING      0         0         0            0          0   
4    ADVANCES      0         0         1            0          0   
5     LEADING      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            1  
4             0            0            0  
5             0            0            0  ",3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,128,0.0234375,0.0078125,0.015625,0.015625,0.0,0.0,0.0,0.0078125,-0.0078125,0.0078125
438,1225,1225,https://www.nytimes.com/2003/05/28/sports/pro-basketball-spurs-march-to-finals-takes-a-detour-to-dallas.html,Spurs' March to Finals Takes a Detour to Dallas,"After one half of basketball tonight, the Dallas Mavericks appeared to be done, one of their finest seasons 24 minutes from ending. Down by 11 points and with their best player, Dirk Nowitzki, sidelined by a sprained left knee, the Mavericks were prime candidates for a rout. But in one of the most remarkable comebacks in a postseason full of rallies, the Mavericks stunned the San Antonio Spurs and 18,797 fans at the SBC Center. Behind the hustle, heart and skill of Michael Finley, the streak shooting of Nick Van Exel and the complexity of a hard-to-figure match-up zone defense, Dallas outscored the Spurs by 23 points in the second half to win Game 5 of the Western Conference finals, 103-91.",2003-05-28 01:00:00,0.0,0.9184,0.9184,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  APPEARED      3         0         0            1          0             0   
1      BEST      1         0         1            0          0             0   
2       WIN      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,126,0.031746031746031744,0.0,0.015873015873015872,0.007936507936507936,0.0,0.0,0.0,0.0,-0.015873015873015872,0.015873015873015872
439,1231,1231,https://www.nytimes.com/2003/06/04/sports/pro-basketball-only-thing-certain-in-finals-is-that-lakers-won-t-repeat.html,Only Thing Certain in Finals Is That Lakers Won't Repeat,"The National Basketball Association finals are back, revitalized and juiced up, loaded with suspense for the first time since Michael Jordan sank his famous jump shot against the Utah Jazz in 1998. Amid a backdrop of interesting story lines, the San Antonio Spurs, having survived three taxing series in the wild Western Conference, play host to the Nets, runaway winners in the middling East, on Wednesday in Game 1 at the SBC Center. There is Tony Parker's battle with his potential replacement, Jason Kidd; the first finals meeting between two former American Basketball Association teams; Stephen Jackson's chance to serve comeuppance to the Nets, who disowned him two years ago; and David Robinson's quest to end his storied career with a second championship.",2003-06-04 02:00:00,0.2732,0.9153,0.9313,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  AGAINST      0         1         0            0          0             0   
1  WINNERS      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.008130081300813009,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,1233,1233,https://www.nytimes.com/2003/06/06/business/technology-briefing-telecommunications-3-companies-plan-package-calling-minutes.html,Technology Briefing | Telecommunications: 3 Companies Plan Package Of Calling Minutes,"SBC Communications, BellSouth and their mobile telephone joint venture, Cingular Wireless, plan to sell a package of calling minutes that for the first time could be used for both mobile and home phone calls. SBC and BellSouth, both leading providers of local phone service, are seeking to win back business from wireless carriers, including Cingular. SBC and BellSouth lost a combined 497,000 local lines in the first quarter as some customers started using cellphones, exclusively, to save money. The plan, called MinuteShare, is being tested in Texas and will be available later this year, SBC and BellSouth said yesterday. The alliance underlines phone companies' desire to attract customers in a shrinking market by linking products. Wireless companies like Cingular sell calling packages that include 900 minutes for as little as $39.99 a month. Under MinuteShare, a Cingular customer paying a fixed monthly fee for a certain number of minutes could use those minutes to make long-distance calls over the SBC or BellSouth networks, an SBC spokesman, Michael Coe, said. He declined to say how much the new call package would cost. SBC shares rose 35 cents, to $26.53. BellSouth shares fell 14 cents, to $26.89.",2003-06-06 01:00:00,0.0,0.9531,0.9531,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0        COULD      3         0         0            1          0   
1        COULD      3         0         0            1          0   
2      LEADING      0         0         1            0          0   
3          WIN      0         0         1            0          0   
4         LOST      0         1         0            0          0   
5  EXCLUSIVELY      0         0         1            0          0   
6         WILL      1         0         0            0          0   
7     ALLIANCE      0         0         1            0          0   
8     DECLINED      0         1         0            0          0   
9        WOULD      2         0         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  
6             0            0            0  
7             0            0            0  
8             0            0            0  
9             0            0            0  ",9.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,200,0.045,0.01,0.02,0.01,0.0,0.0,0.0,0.0,-0.01,0.01
441,1235,1235,https://www.nytimes.com/2003/06/07/sports/pro-basketball-kidd-controls-the-nets-first-finals-victory.html,Kidd Controls the Nets' First Finals Victory,"On second thought, the series is not over. On second glance, Jason Kidd and the Nets adjusted effectively to San Antonio's SBC Center and the presence of the 7-foot Tim Duncan.",2003-06-07 01:00:00,0.0,0.4404,0.4404,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1241,1241,https://www.nytimes.com/2003/06/16/sports/pro-basketball-runner-up-repeat.html,RUNNER-UP REPEAT,"The Spurs' championship party began in earnest tonight with 35.6 seconds left in Game 6 of the N.B.A. finals, when Kevin Willis checked into the game to replace David Robinson, the Admiral, and give him his due. Willis, the 40-year-old backup center who had never won a championship in 19 seasons, hugged Robinson, the 37-year-old retiring role model for a city and a franchise, and the SBC Center erupted in admiration.",2003-06-16 01:00:00,0.0,0.946,0.946,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  NEVER      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,1242,1242,https://www.nytimes.com/2003/06/16/sports/pro-basketball-kidd-will-explore-all-of-his-options.html,Kidd Will Explore All of His Options,"Queen's ''We Are the Champions'' was blaring at an ear-splitting level, confetti was falling like snow at the SBC Center, the San Antonio Spurs were hugging and dancing and laughing, and Jason Kidd had a slight smirk on his face. Was he picturing himself wearing black and silver next June, jumping for joy alongside Tim Duncan?",2003-06-16 01:00:00,0.0,0.8934,0.8934,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,1243,1243,https://www.nytimes.com/2003/06/17/sports/pro-basketball-there-s-lots-of-blame-to-share-on-the-nets.html,There's Lots of Blame To Share on the Nets,"The fluttering confetti fell like taunts on the Nets' hanging heads as they witnessed another championship celebration that was not for them. Crushed by the Spurs' 88-77 triumph Sunday in Game 6 of the N.B.A. finals, some Nets walked disgustedly off the SBC Center court into an uncertain future. The team flew back to New Jersey yesterday for a day of rest before confronting the pressing questions and potential changes -- involving the future of Jason Kidd; the assistant coach Eddie Jordan, who will interview with the 76ers and the Wizards this week; the chief executive Lou Lamoriello, whose contract expired yesterday; and Coach Byron Scott, who had one year left on his contract.",2003-06-17 01:00:00,-0.0516,0.4646,0.4276,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0        COURT      0         0         0            0          1   
1    UNCERTAIN      3         0         0            1          0   
2  CONFRONTING      0         1         0            0          0   
3     PRESSING      0         1         0            0          0   
4    QUESTIONS      0         1         0            0          0   
5         WILL      1         0         0            0          0   
6     CONTRACT      0         0         0            0          1   
7     CONTRACT      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  
6             0            0            0  
7             0            0            0  ",4.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,116,0.034482758620689655,0.02586206896551724,0.0,0.008620689655172414,0.02586206896551724,0.0,0.0,0.0,0.02586206896551724,-0.02586206896551724
445,1245,1245,https://www.nytimes.com/2003/06/17/sports/sports-of-the-times-spurs-show-kidd-what-s-missing-in-new-jersey.html,Sports of The Times; Spurs Show Kidd What's Missing In New Jersey,"THIS city is still glowing from the excitement of winning the N.B.A. championship. The franchise won its second title since 1999, but that title was won during a lockout-shortened season. After Sunday's victory over the Nets, an usher proudly proclaimed, ''No asterisk on this one.'' The snapshot I will take from the finals was a scene at the SBC Center on Sunday night as time ran out and multicolored confetti poured from the rafters. Hard-driving soul music rocked the house and unadulterated celebrations broke out. The place was in an uproar. Fans danced and hugged in the aisles. On the court, Spurs players, team officials and family members celebrated.",2003-06-17 02:00:00,-0.296,0.9734,0.9714,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  EXCITEMENT      0         0         1            0          0   
1     WINNING      0         0         1            0          0   
2     LOCKOUT      0         1         0            0          0   
3        WILL      1         0         0            0          0   
4       COURT      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  ",1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,114,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.0,0.008771929824561403,0.0,0.0,0.0,-0.008771929824561403,0.008771929824561403
446,1251,1251,https://www.nytimes.com/2003/07/21/business/the-media-business-advertising-addenda-two-agencies-name-executives.html,Two Agencies Name Executives,"Two agencies have selected top creative executives. Tom Moudry was named executive creative director at Martin Williams Advertising in Minneapolis, succeeding Tom Kelly, who is leaving, the agency said. Mr. Moudry, 42, had been vice president and executive creative director at the Omnicom Group, working from the office of a client, SBC Communications in San Antonio. Martin Williams Advertising is part of Martin Williams, a unit of Omnicom.",2003-07-21 01:00:00,0.0,0.9136,0.9136,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0    CREATIVE      0         0         1            0          0   
1    CREATIVE      0         0         1            0          0   
2    CREATIVE      0         0         1            0          0   
3  SUCCEEDING      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  ",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,-0.058823529411764705,0.058823529411764705
447,1253,1253,https://www.nytimes.com/2003/07/22/business/echostar-deal-lets-sbc-offer-satellite-tv-on-phone-bill.html,EchoStar Deal Lets SBC Offer Satellite TV On Phone Bill,"In a move intended to allow it to compete more effectively with cable companies, SBC Communications, the nation's second-largest local phone company, announced a deal with EchoStar yesterday to offer satellite television service as part of a package of telecommunications services on a single bill. Qwest, the country's fourth-largest local phone company, announced separately that it was working with EchoStar, which is based in Littleton, Colo., to market satellite services in Colorado and Nebraska. Qwest also announced that it would sell DirecTV satellite television service in parts of Arizona and Washington State. But those agreements do not involve the same degree of integration and customer support as the SBC-EchoStar agreement.",2003-07-22 01:00:00,0.0,0.902,0.902,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,1255,1255,https://www.nytimes.com/2003/07/25/business/technology-sbc-communications-is-target-of-antitrust-suit.html,SBC Communications Is Target of Antitrust Suit,"Four California companies that sell broadband Internet service over telephone lines filed an antitrust complaint yesterday against SBC Communications, the Baby Bell that controls the lines to customers. The suit, filed in federal court in Los Angeles, asserts that SBC squeezes competitors that lease its lines out of the market. It does so, the suit charges, by bundling offerings for the high-speed service, known as D.S.L., for digital subscriber line, with equipment like free modems and by engaging in actions intended to discourage customers from switching to independent vendors, like delays in filling change orders.",2003-07-25 01:00:00,0.0,0.5165,0.5165,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0   ANTITRUST      0         1         0            0          1   
1   COMPLAINT      0         1         0            0          0   
2     AGAINST      0         1         0            0          0   
3       COURT      0         0         0            0          1   
4  DISCOURAGE      0         1         0            0          0   
5      DELAYS      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  ",0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,98,0.0,0.05102040816326531,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.05102040816326531,-0.05102040816326531
449,1258,1258,https://www.nytimes.com/2003/07/28/us/at-t-to-offer-new-allegation-in-mci-inquiry.html,AT&T to Offer New Allegation In MCI Inquiry,"AT&T will offer evidence that domestic telephone traffic diverted by MCI through Canada to avoid tariffs included calls that were placed by the State Department and other government agencies, a senior executive at AT&T said today. The executive said the evidence was to be formally disclosed to government investigators and a bankruptcy court in Manhattan on Monday.",2003-07-28 01:00:00,0.0,-0.296,-0.296,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0        WILL      1         0         0            0          0   
1    DIVERTED      0         1         0            0          0   
2   DISCLOSED      0         1         0            0          0   
3  BANKRUPTCY      0         1         0            0          0   
4       COURT      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  ",1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,57,0.017543859649122806,0.05263157894736842,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.05263157894736842,-0.05263157894736842
450,1260,1260,https://www.nytimes.com/2003/07/29/business/the-line-between-cost-management-and-deceit.html,The Line Between Cost Management and Deceit,"No one in the phone industry is surprised that MCI wanted to cut the access payments that it makes to local phone companies like SBC Communications, Verizon and BellSouth to complete its customers' calls. The question is whether MCI engaged in tactics that crossed the line between deft cost management and fraud. MCI faces accusations that it used at least two schemes to reduce its access charges.",2003-07-29 01:00:00,-0.4588,-0.6597,-0.8126,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0          CUT      0         1         0            0          0   
1     QUESTION      0         1         0            0          0   
2        FRAUD      0         1         0            0          0   
3  ACCUSATIONS      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  ",0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,-0.05970149253731343
451,1263,1263,https://www.nytimes.com/2003/07/31/business/technology-briefing-telecommunications-cingular-nextwave-deal.html,Technology Briefing | Telecommunications: Cingular-NextWave Deal,"Cingular Wireless agreed to buy some wireless-spectrum licenses from the bankrupt NextWave Telecom for about $1.4 billion, people close to the matter said. The sale, which is subject to approval by a federal bankruptcy court and the Federal Communications Commission, would be NextWave's first transaction since it won a Supreme Court battle in January over ownership of the licenses. Cingular, based in Atlanta, is owned by SBC Communications and the BellSouth Corporation. Michael Wack, senior vice president at NextWave, and a Cingular spokeswoman, Jennifer Bowcock, declined to comment. Nextwave, based in Greenwich, Conn., won the licenses in a 1996 auction but filed for bankruptcy protection in 1998.",2003-07-31 01:00:00,0.0,0.6757,0.6757,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0    BANKRUPT      0         1         0            0          0   
1  BANKRUPTCY      0         1         0            0          0   
2  BANKRUPTCY      0         1         0            0          0   
3       COURT      0         0         0            0          1   
4       COURT      0         0         0            0          1   
5       WOULD      2         0         0            0          0   
6    DECLINED      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  
6             0            0            0  ",2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,109,0.01834862385321101,0.03669724770642202,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.03669724770642202,-0.03669724770642202
452,1265,1265,https://www.nytimes.com/2003/08/01/business/technology-efforts-to-stop-music-swapping-draw-more-fire.html,Efforts to Stop Music Swapping Draw More Fire,"The recording industry's stepped-up pursuit of online music swappers faced two new challenges yesterday, as SBC Communications questioned the constitutionality of the industry's tactics in a lawsuit and Senator Norm Coleman opened an inquiry on whether the anti-piracy campaign is violating the privacy rights of innocent people. ''If you're taking someone else's property, that's wrong, that's stealing,'' Senator Coleman, Republican of Minnesota and chairman of the Senate Permanent Subcommittee on Investigations, said in a telephone interview. ''But in this country we don't cut off people's hands when they steal. One question I have is whether the penalty here fits the crime.''",2003-08-01 01:00:00,-0.5984,-0.8906,-0.938,"                 Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0          CHALLENGES      0         1         0            0          0   
1          QUESTIONED      0         1         0            0          0   
2   CONSTITUTIONALITY      0         0         0            0          1   
3             LAWSUIT      0         0         0            0          1   
4             INQUIRY      0         1         0            0          0   
5              PIRACY      0         0         0            0          0   
6           VIOLATING      0         1         0            0          0   
7               WRONG      0         1         0            0          0   
8      INVESTIGATIONS      0         1         0            0          0   
9                 CUT      0         1         0            0          0   
10           QUESTION      0         1         0            0          0   
11            PENALTY      0         1         0            0          0   
12              CRIME      0         1         0            0          1   

    Constraining  Superfluous  Interesting  
0              0            0            0  
1              0            0            0  
2              0            0            0  
3              0            0            0  
4              0            0            0  
5              0            0            1  
6              0            0            0  
7              0            0            0  
8              0            0            0  
9              0            0            0  
10             0            0            0  
11             0            0            0  
12             0            0            0  ",0.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,105,0.0,0.09523809523809523,0.0,0.0,0.02857142857142857,0.0,0.0,0.009523809523809525,0.09523809523809523,-0.09523809523809523
453,1268,1268,https://www.nytimes.com/2003/08/05/business/mci-disputes-fraud-claim-by-at-t.html,MCI Disputes Fraud Claim By AT&T,"Beginning an aggressive counterattack on its rivals, MCI said today that AT&T had falsely accused it of defrauding AT&T by diverting domestic phone calls through Canada. In the first formal response to its accusers -- three other telephone companies and a former employee -- MCI said its internal inquiry preliminarily revealed no evidence that it had improperly redirected telephone traffic to reduce the access fees it pays to local phone companies to complete long-distance calls.",2003-08-05 01:00:00,-0.7096,-0.6124,-0.872,"            Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0     AGGRESSIVE      0         0         0            0          0   
1        FALSELY      0         1         0            0          0   
2        ACCUSED      0         1         0            0          0   
3     DEFRAUDING      0         1         0            0          0   
4      DIVERTING      0         1         0            0          0   
5        INQUIRY      0         1         0            0          0   
6  PRELIMINARILY      0         0         0            1          0   
7     IMPROPERLY      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            1  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  
6             0            0            0  
7             0            0            0  ",0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,74,0.0,0.08108108108108109,0.0,0.013513513513513514,0.0,0.0,0.0,0.013513513513513514,0.08108108108108109,-0.08108108108108109
454,1270,1270,https://www.nytimes.com/2003/08/06/business/technology-briefing-telecommunications-cingular-and-nextwave-sign-deal.html,Technology Briefing | Telecommunications: Cingular and Nextwave Sign Deal,"Cingular, a leading wireless phone company, has signed an agreement to buy wireless licenses for 34 markets from NextWave Telecom for $1.4 billion, the companies said yesterday. The sale, representing about one-fifth of NextWave's spectrum licenses, is subject to approval by the Federal Communications Commission and the federal bankruptcy court that is overseeing NextWave's reorganization. Other companies have the right to bid a higher price. NextWave will maintain a presence in 20 of the 34 markets. The licenses would give Cingular, a joint venture of BellSouth and SBC, room to grow in some of the most lucrative urban markets, including Atlanta, Boston, Chicago, Dallas, Houston, Los Angeles, San Francisco and Washington. In addition, the deal will give entry into a handful of other markets, including El Paso, Portland, Ore., and Salt Lake City. Executives of NextWave, which owns licenses in 95 of the largest markets nationwide, said the money would be used to pay the debt owed the F.C.C. and to help finance future ventures as it tries to emerge from bankruptcy protection. Jennifer 8. Lee (NYT)",2003-08-06 01:00:00,0.0,0.7269,0.7269,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0     LEADING      0         0         1            0          0   
1  BANKRUPTCY      0         1         0            0          0   
2  BANKRUPTCY      0         1         0            0          0   
3       COURT      0         0         0            0          1   
4        WILL      1         0         0            0          0   
5        WILL      1         0         0            0          0   
6       WOULD      2         0         0            0          0   
7       WOULD      2         0         0            0          0   
8   LUCRATIVE      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  
6             0            0            0  
7             0            0            0  
8             0            0            0  ",6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,181,0.03314917127071823,0.011049723756906077,0.011049723756906077,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0
