,level_0,index,date,headline,link,summary,compounds_head,compounds_summ,compounds_head_summ,Sentiment,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Doc_length,Modal_freq,Negative_freq,Positive_freq,Uncertainty_freq,Litigious_freq,Constraining_freq,Superfluous_freq,Interesting_freq,Negative_score,Positive_score
590,1552,1552,2001-06-22 01:00:00,Technology Briefing | Telecommunications: Verizon Long-Distance Petition,https://www.nytimes.com/2001/06/22/business/technology-briefing-telecommunications-verizon-long-distance-petition.html,Verizon Communications said yesterday that it had requested federal approval to offer long-distance service in Pennsylvania. Verizon is barred from offering long-distance and data services to its local customers unless it can prove that competition exists in the local telephone market. A Verizon spokesman said about one million telephone lines in Pennsylvania -- roughly 14 percent -- were served by competitors. The Federal Communications Commission must rule on the application within 90 days. The F.C.C. has cleared the way for the company to offer long-distance service in New York and Massachusetts. Verizon is also seeking clearance in Connecticut.,0.0,0.5423,0.5423,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0   BARRED      0         1         0            0          0             0   
1      CAN      2         0         0            0          0             0   
2  ROUGHLY      0         0         0            1          0             0   
3     MUST      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,101,0.0297029702970297,0.009900990099009901,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.009900990099009901,-0.009900990099009901
591,1557,1557,2001-07-04 01:00:00,Metro Business Briefing | Long-Distance Expansion,https://www.nytimes.com/2001/07/04/nyregion/metro-business-briefing-long-distance-expansion.html,"Verizon Communications says it intends to seek approval from the Federal Communications Commission to provide long-distance phone service in New Jersey by the end of the year. Verizon, based in New York, made the announcement on Saturday in a wide-ranging statement on the anniversary of its formation by the merger of Bell Atlantic and GTE on June 30, 2000. Verizon and other companies derived from the breakup of AT&T in 1984 are barred from long-distance service until they can show regulators that their local calling markets are open to competition. Verizon expects to seek long-distance approvals this year in Rhode Island, New Hampshire and Vermont, said Ivette Mendez, a Verizon spokeswoman. Steve Strunsky (NYT)",0.0,0.4767,0.4767,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0      BARRED      0         1         0            0          0   
1         CAN      2         0         0            0          0   
2  REGULATORS      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  ",2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,118,0.01694915254237288,0.00847457627118644,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.00847457627118644,-0.00847457627118644
592,1565,1565,2001-07-26 01:00:00,Wireless Settlement Offered,https://www.nytimes.com/2001/07/26/business/technology-wireless-settlement-offered.html,"Five major wireless telephone carriers urged federal officials today to offer NextWave Telecom $4 billion to $5 billion to relinquish its claim to wireless licenses that it acquired several years ago for $4.7 billion, said a spokesman for one company, Verizon Wireless. The companies were among those that bid nearly $16 billion for the licenses at an auction in January after NextWave filed for bankruptcy protection and defaulted on its payments. The money from the auction would have gone to the Treasury Department.",0.0,0.2023,0.2023,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  RELINQUISH      0         1         0            0          0   
1       CLAIM      0         0         0            0          1   
2      NEARLY      3         0         0            1          0   
3  BANKRUPTCY      0         1         0            0          0   
4   DEFAULTED      0         1         0            0          0   
5       WOULD      2         0         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  ",5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,84,0.05952380952380952,0.03571428571428571,0.0,0.011904761904761904,0.011904761904761904,0.0,0.0,0.0,0.03571428571428571,-0.03571428571428571
593,1566,1566,2001-07-29 01:00:00,Those Charming Steeples Aren't So Quaint Anymore,https://www.nytimes.com/2001/07/29/nyregion/those-charming-steeples-aren-t-so-quaint-anymore.html,"THE Connecticut skyline has always been defined by its church steeples, those towers that rise about the trees and give so many of the state's communities their charm. But in a 21st century twist, these old spires that were originally built to resemble Christopher Wren's stone steeples in London are becoming the camouflage to hide microwave antennas for cell phone companies. What started slowly just a few years ago is becoming much more common, with church after church in town after town turning over the rooftops to the telephone companies. In return, cash-strapped churches not only receive monthly rent from the companies, but also get their steeples, often in desperate need of repairs, renovated for free. It is a gift many churches just can't pass up. ''We are a very poor church, trying our best to help the people in the community,'' said the Rev. Allison B. Cook of St. James Episcopal Church in Derby, where Verizon Wireless installed an antenna in 1997. ''This was, for us, a gift. And it was going to go somewhere.'' Despite concerns about the health effects of microwave radiation and the queasiness over letting commercial ventures use their space, about 20 churches have cut deals with the phone companies and more are in negotiation.",0.5859,0.9301,0.9452,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     ALWAYS      1         0         0            0          0             0   
1     SLOWLY      0         1         0            0          0             0   
2      OFTEN      2         0         0            0          0             0   
3       POOR      0         1         0            0          0             0   
4       BEST      1         0         1            0          0             0   
5  SOMEWHERE      0         0         0            1          0             0   
6    DESPITE      0         0         1            0          0             0   
7   CONCERNS      0         1         0            0          0             0   
8        CUT      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  
4            0            0  
5            0            0  
6            0            0  
7            0            0  
8            0            0  ",4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,213,0.018779342723004695,0.018779342723004695,0.009389671361502348,0.004694835680751174,0.0,0.0,0.0,0.0,0.009389671361502348,-0.009389671361502348
594,1570,1570,2001-08-01 01:00:00,Verizon Posts a Loss and Cuts 2001 Forecasts,https://www.nytimes.com/2001/08/01/business/verizon-posts-a-loss-and-cuts-2001-forecasts.html,"Verizon Communications lowered its profit forecast for the year yesterday, citing falling demand for business phone services, and it posted a second-quarter loss as the value of some investments dropped. Verizon, one of the regional Bell giants, said that before write-downs it expected a profit of $3.07 to $3.12 a share, down from the $3.13 to $3.17 it had forecast earlier.",-0.5423,0.6705,0.25,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     LOSS      0         1         0            0          0             0   
1  DROPPED      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,-0.029850746268656716
595,1572,1572,2001-08-02 01:00:00,Phone Firms Seek More Time on 911 Locator,https://www.nytimes.com/2001/08/02/technology/phone-firms-seek-more-time-on-911-locator.html,Several major mobile phone companies say they may not meet Oct 1 Federal Communications Commission deadline for being able to pinpoint location of subscribers making emergency 911 calls on specially equipped phones; say new phones and systems for receiving and interpreting site data are unlikely to be in broad use until sometime in 2002; Verizon Wireless and other carriers are seeking extensions (M),0.0,-0.3818,-0.3818,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0       MAY      3         0         0            1          0             0   
1      ABLE      0         0         1            0          0             0   
2  SOMETIME      0         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,63,0.047619047619047616,0.0,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.0,-0.015873015873015872,0.015873015873015872
596,1575,1575,2001-08-08 01:00:00,Technology Briefing | Telecommunications: Ericsson Wins Verizon Order,https://www.nytimes.com/2001/08/08/business/technology-briefing-telecommunications-ericsson-wins-verizon-order.html,"The Swedish phone equipment maker Ericsson will supply Verizon Wireless, the biggest United States mobile phone operator, with wireless handsets that allow high-speed access to the Web, e-mail and other services. The two companies are testing new handsets that use code-division multiple access, or C.D.M.A., technology to increase the transmission capacity of digital networks. Ericsson says its C.D.M.A. handsets transmit information at up to 144 kilobits a second. Most current cell phones run wireless Web applications at around 11 kilobits a second. Andrew Zipern (NYT)",0.5719,0.7184,0.8658,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,1577,1577,2001-08-08 02:00:00,Footlights,https://www.nytimes.com/2001/08/08/arts/footlights.html,"All This Jazz Playing jazz, talking about jazz and evoking jazz through photographs are all on the schedule at Columbia University as part of the 2001 Verizon Music Festival. On Friday from 9 a.m to 6:30 p.m. in room 312 of the university's Mathematics Building, a symposium of jazz scholars, musicians, poets and photographers will consider ''The Sources of Jazz,'' and from tomorrow through Aug. 23, the LeRoy Neiman Gallery in Dodge Hall will be the site of ''Jazz in the City: New Orleans and Harlem,'' a show of jazz photographs by Michael P. Smith and Gerald Cyrus. On Saturday, as the closing attraction, a free outdoor concert from 4 to 9 p.m. in the Columbia Quadrangle at 116th Street and Broadway will feature the vocalist Abby Lincoln, the Wayne Shorter Quartet, the James Carter Chasin' the Gypsy Band and the Big 3 Palladium Orchestra, with Tito Puente Jr., among others.",0.0,0.8834,0.8834,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     WILL      1         0         0            0          0             0   
1     WILL      1         0         0            0          0             0   
2     WILL      1         0         0            0          0             0   
3  CLOSING      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156,0.019230769230769232,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,-0.00641025641025641
598,1579,1579,2001-08-10 01:00:00,Technology Briefing | Software: Verity Shares Tumble On Loss Forecast,https://www.nytimes.com/2001/08/10/business/technology-briefing-software-verity-shares-tumble-on-loss-forecast.html,"Verity Inc., a maker of search-engine software that had been forecasting a fiscal first-quarter profit, said it now expects a loss as a result of reduced orders by its customers, which include AT&T Wireless and Verizon Communications. The company's shares fell $3.08, or 24.3 percent, to $9.62. The loss will be as much as 12 cents a share on sales of $20 million to $24 million, in the quarter ending Aug. 31, the company said. Verity, which previously forecast sales of about $36 million, had been expected to earn 13 cents a share, according to analysts polled by Thomson Financial/First Call.",-0.0258,0.5994,0.5859,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  LOSS      0         1         0            0          0             0   
1  LOSS      0         1         0            0          0             0   
2  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.009433962264150943,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,-0.018867924528301886
599,1583,1583,2001-08-12 01:00:00,Author and Telephone Repairman Finds Art in Imitating His Life,https://www.nytimes.com/2001/08/12/nyregion/neighborhood-report-kingsbridge-citypeople-author-telephone-repairman-finds-art.html,"Whatever the merits of that well-worn advice to aspiring authors to ''write what you know,'' it's guidance that Michael Ledwidge of Kingsbridge has clearly taken to heart. Mr. Ledwidge, 30, wrote ''Bad Connection,'' a thriller published by Pocket Books in April that features an Irish-American telephone cable splicer from the Bronx who roams Midtown climbing into manholes to fix phone lines. Mr. Ledwidge happens to be an Irish-American splicer who repairs phone lines for Verizon in Midtown. Mr. Ledwidge wrote his first crime novel, ''The Narrowback,'' published in 1999 and reissued in April in paperback by Pocket, while working the night shift as a doorman and freight elevator operator at a luxury apartment building at East 58th Street and Park Avenue. That book, by the way, features a blue-collar Irish-American protagonist and starts off at a luxury Midtown hotel.",0.0,0.5574,0.5574,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WHATEVER      0         0         0            0          1             0   
1   CLEARLY      1         0         0            0          0             0   
2     CRIME      0         1         0            0          1             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,147,0.006802721088435374,0.006802721088435374,0.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.006802721088435374,-0.006802721088435374
600,1584,1584,2001-08-13 01:00:00,"5 Groups in 6 Hours, From the 30's to the 90's",https://www.nytimes.com/2001/08/13/arts/jazz-review-5-groups-in-6-hours-from-the-30-s-to-the-90-s.html,"Musical eras flashed by and intermingled like happily jumbled memories at the Verizon Jazz Festival's finale, a free concert Saturday afternoon on the Columbia University campus. The 1930's, 50's, 60's and 90's were all up for grabs as five first-rate groups appeared during the six-hour concert. The saxophonist Wayne Shorter's quartet was back in New York after a JVC Jazz Festival appearance, and it had been honed by touring in between. Mr. Shorter's 1960's and 70's compositions are revered in modern jazz, and his new quartet revisits those pieces by shattering and reassembling them. Where Mr. Shorter once wrote songful melodies and richly devious harmonies, his new quartet also works with moods, juxtapositions and a rigorous sense of flux. The music was always headed somewhere new.",0.0,0.9584,0.9584,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0    HAPPILY      0         0         1            0          0             0   
1   APPEARED      3         0         0            1          0             0   
2     ALWAYS      1         0         0            0          0             0   
3  SOMEWHERE      0         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,128,0.03125,0.0,0.0078125,0.015625,0.0,0.0,0.0,0.0,-0.0078125,0.0078125
601,1590,1590,2001-08-22 01:00:00,Metro Business Briefing | AT&T To Add Monthly Charge,https://www.nytimes.com/2001/08/22/nyregion/metro-business-briefing-at-t-to-add-monthly-charge.html,"Beginning on Sept. 1, AT&T will add a monthly charge of $1.35 for in-state long-distance service to most residential customers' bills, the company has said. It said the charge was needed because it had to pay fees to local phone companies, predominantly Verizon, for access to networks to complete in-state long-distance calls. A Verizon spokeswoman, Ivette Mendez, said yesterday that there was no justification for the fee increase because the access fees Verizon charges have gone down. The disagreement is the latest in a dispute between AT&T and Verizon over fees AT&T pays to use Verizon's system. AT&T customers whose long-distance bills are less than $1 will not have to pay the new fee, nor will customers in its program for low-income customers. Joseph P. Fried (NYT)",0.0,-0.7906,-0.7906,"           Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0          WILL      1         0         0            0          0   
1          WILL      1         0         0            0          0   
2          WILL      1         0         0            0          0   
3  DISAGREEMENT      0         1         0            0          0   
4       DISPUTE      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  ",3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0.022388059701492536,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,-0.014925373134328358
602,1591,1591,2001-08-26 01:00:00,Joan Keating and James Durning,https://www.nytimes.com/2001/08/26/style/weddings-vows-joan-keating-and-james-durning.html,"FAMILY ties do bind, but sometimes in unexpected ways. In August 1996, Joan Carole Keating, now 40, was invited by an old pal, Eileen Brady, to spend the weekend at a large share house in Westhampton Beach, N.Y. There she noticed James Richard Durning, 39, a friend of Ms. Brady's husband, Steve Geary. Initially, Ms. Keating, who is divorced, thought the woman with Mr. Durning was a date. But when Ms. Keating and Mr. Durning, a field technician for Verizon, started talking, she learned the woman was his cousin, Deirdre Durning. By the wee hours of the morning, Ms. Keating and Mr. Durning were swimming in the pool overlooking Aspatuck Creek.",0.0,0.7964,0.7964,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0    SOMETIMES      3         0         0            1          0   
1   UNEXPECTED      0         1         0            1          0   
2       AUGUST      0         0         0            0          0   
3     DIVORCED      0         1         0            0          0   
4  OVERLOOKING      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            1  
3             0            0            0  
4             0            0            0  ",3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,112,0.026785714285714284,0.026785714285714284,0.0,0.017857142857142856,0.0,0.0,0.0,0.008928571428571428,0.026785714285714284,-0.026785714285714284
603,1592,1592,2001-08-26 01:00:00,Private Sector; Better to Talk with Him by Phone,https://www.nytimes.com/2001/08/26/business/private-sector-better-to-talk-with-him-by-phone.html,"A word of caution if you're planning to speak with Ivan G. Seidenberg, co-chief executive of Verizon Communications, the nation's largest local telephone company. Don't say bottleneck. ''It makes me fire-engine red,'' Mr. Seidenberg, 53, said in an interview last week. ''I don't like it because it's a label and I hate labels.''",0.4404,-0.7013,-0.4423,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0     CAUTION      0         1         0            0          0   
1  BOTTLENECK      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,-0.03508771929824561
604,1599,1599,2001-09-11 01:00:00,Federal Agency Says Verizon Broke Law Regarding Union,https://www.nytimes.com/2001/09/11/business/federal-agency-says-verizon-broke-law-regarding-union.html,"The National Labor Relations Board is preparing a complaint against Verizon Communications saying the company violated federal labor law by seeking to prevent efforts to unionize employees, according to a letter sent to union officials. After investigating several dozen reports of irregularities from employees of Verizon -- the nation's largest local telephone company, formed when Bell Atlantic acquired the GTE Corporation -- the N.L.R.B. said it had found 86 labor violations in New York State.",-0.4215,-0.8885,-0.9231,"             Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       COMPLAINT      0         1         0            0          0   
1         AGAINST      0         1         0            0          0   
2        VIOLATED      0         1         0            0          0   
3             LAW      0         0         0            0          1   
4         PREVENT      0         0         0            0          0   
5   INVESTIGATING      0         1         0            0          0   
6  IRREGULARITIES      0         1         0            0          0   
7      VIOLATIONS      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             1            0            0  
5             0            0            0  
6             0            0            0  
7             0            0            0  ",0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,76,0.0,0.07894736842105263,0.0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.07894736842105263,-0.07894736842105263
605,1600,1600,2001-09-11 01:00:00,Technology Briefing | Telecommunications: Cisco and Verizon In Deal,https://www.nytimes.com/2001/09/11/business/technology-briefing-telecommunications-cisco-and-verizon-in-deal.html,"Cisco Systems and Verizon said they were teaming up to provide high-speed Internet services for employees working at home. The companies said they would focus on Fortune 1000 companies and governments seeking network access at home and the office. Cisco said it would provide equipment from the Cisco 800 and SOHO product lines, while Verizon would provide service over a network. Andrew Zipern (NYT)",0.0,0.0,0.0,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   
1  WOULD      2         0         0            0          0             0   
2  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,1601,1601,2001-09-11 02:00:00,National Briefing | Northeast: Massachusetts: Lawyer Challenges F.B.I.,https://www.nytimes.com/2001/09/11/us/national-briefing-northeast-massachusetts-lawyer-challenges-fbi.html,"A lawyer for a North Carolina bank robbery suspect charged with killing three men in Massachusetts and New Hampshire said there was evidence that his client, Gary Sampson, left, called the Boston office of the F.B.I. offering to turn himself in the day before the slayings began. The lawyer, Stephanie Paige, said she would ask a judge to force the F.B.I. and the Verizon telephone company to turn over records of a call she said Mr. Sampson made on July 23. An F.B.I. spokeswoman said the bureau was investigating the matter. Julie Flaherty (NYT)",0.0772,-0.8074,-0.7906,"            Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0         LAWYER      0         0         0            0          1   
1         LAWYER      0         0         0            0          1   
2        SUSPECT      0         1         0            0          0   
3          WOULD      2         0         0            0          0   
4          FORCE      0         1         0            0          0   
5  INVESTIGATING      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             0            0            0  ",2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,100,0.02,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.03,-0.03
607,1612,1612,2001-09-20 01:00:00,Technology Briefing | Telecommunications: Long-Distance Service Approved,https://www.nytimes.com/2001/09/20/business/technology-briefing-telecommunications-long-distance-service-approved.html,"Verizon Communications, the dominant local telephone company in the eastern United States, gained approval from the Federal Communications Commission to offer long-distance service in Pennsylvania. The F.C.C. required proof that Verizon had sufficiently opened its network to competition on the local level in Pennsylvania. The company already has approval to offer long-distance service in New York, Connecticut and Massachusetts. Simon Romero (NYT)",0.4215,0.891,0.9246,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0    GAINED      0         0         1            0          0             0   
1  REQUIRED      0         0         0            0          0             1   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66,0.0,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,0.0,-0.015151515151515152,0.015151515151515152
608,1613,1613,2001-09-20 01:00:00,Using a Cellphone Signal to Hunt For a Victim in Desperate Need,https://www.nytimes.com/2001/09/20/technology/using-a-cellphone-signal-to-hunt-for-a-victim-in-desperate-need.html,"SOME people in or near Lower Manhattan were surprised last week when they turned on their cellphones and were almost immediately called by their wireless carriers. The companies, it turns out, were monitoring cellular signals near the collapsed World Trade Center towers to try to find survivors who might have been trapped or were otherwise unaccounted for. Pinpointing the location from which a cellphone might be transmitting is far from an exact science, but any signals in the area were reason for hope. After a week, however, the search operations of companies like AT&T Wireless and Verizon Wireless proved fruitless.",-0.5267,0.6369,0.4588,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       ALMOST      3         0         0            1          0   
1    COLLAPSED      0         1         0            0          0   
2        MIGHT      3         0         0            1          0   
3        MIGHT      3         0         0            1          0   
4  UNACCOUNTED      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  ",9.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,100,0.09,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.02,-0.02
609,1614,1614,2001-09-23 01:00:00,"Jennifer White, P. J. Piper",https://www.nytimes.com/2001/09/23/style/weddings-jennifer-white-p-j-piper.html,"Jennifer Lynn White, a daughter of Carol and John White of North Salem, N.Y., was married yesterday to Patrick Joseph Piper, a son of Pamela Piper of Kuala Lumpur, Malaysia, and Thomas J. Piper of Milwaukee. The Rev. Daniel J. Gray performed the ceremony at St. Anthony's Roman Catholic Church in Portsmouth, R.I. Mrs. Piper, 28, works in the Boston office of Goldman Sachs & Company, selling investment research to institutional clients. She graduated from Colgate University. Her father is an executive director in network services at Verizon in New York. The bride's mother teaches the second grade at the Lewisboro Elementary School in South Salem, N.Y.",0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,1619,1619,2001-09-24 01:00:00,Saving Precious Voice Mail,https://www.nytimes.com/2001/09/24/nyregion/a-nation-challenged-notebooks-saving-precious-voice-mail.html,"One of the first things Verizon Communications officials did after the World Trade Center attack upon arriving at their heavily damaged switching station at 140 West Street was to begin preserving the voice mail system that serves thousands of local customers. On Friday, Verizon asked voice mail customers todelete messages they did not need, in order to avoid overtaxing the system. What Verizon did not say was that it wanted as many messages discarded as possible so it could turn off the so-called electronic janitor that automatically deletes messages, and allow people to retain last-minute messages they received from loved ones who may have perished in the twin towers, according to Eric Rabe, the chief spokesman for Verizon.",0.5719,-0.5859,-0.0258,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0   DAMAGED      0         1         0            0          0             0   
1  POSSIBLE      3         0         0            1          0             0   
2     COULD      3         0         0            1          0             0   
3       MAY      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,120,0.075,0.008333333333333333,0.0,0.025,0.0,0.0,0.0,0.0,0.008333333333333333,-0.008333333333333333
611,1626,1626,2001-10-04 02:00:00,Technology Briefing | Telecommunications: Lucent Wins Big Cingular Contract,https://www.nytimes.com/2001/10/04/business/technology-briefing-telecommunications-lucent-wins-big-cingular-contract.html,"Lucent Technologies said it had won a five-year contract to provide wireless equipment to Cingular Wireless, the nation's second-largest cellular carrier. Terms of the deal were not disclosed, but the contract was said by people close to the companies to be worth at least $1 billion. The deal with Cingular, a venture formed last year by BellSouth and SBC Communications, comes after Lucent signed similar contracts with two other big carriers, Verizon Wireless and Sprint PCS. Simon Romero (NYT)",0.5719,0.5719,0.7227,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0   CONTRACT      0         0         0            0          1             0   
1   CONTRACT      0         0         0            0          1             0   
2  DISCLOSED      0         1         0            0          0             0   
3  CONTRACTS      0         0         0            0          1             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,81,0.0,0.012345679012345678,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.012345679012345678,-0.012345679012345678
612,1627,1627,2001-10-06 01:00:00,Deadline Set on Cellphone Emergency Calls,https://www.nytimes.com/2001/10/06/business/deadline-set-on-cellphone-emergency-calls.html,"The Federal Communications Commission gave Verizon Wireless Inc. and four other mobile phone companies more time today to start installing gear that pinpoints the location of customers dialing 911, and expressed disappointment at the delays that caused the decision. The commission approved new timetables that the companies proposed. The commission also criticized AT&T Wireless Services Inc. and Cingular Wireless, accusing them of neglecting requirements and saying the companies may be fined.",-0.3818,-0.7506,-0.8402,"             Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  DISAPPOINTMENT      0         1         0            0          0   
1          DELAYS      0         1         0            0          0   
2      CRITICIZED      0         1         0            0          0   
3        ACCUSING      0         1         0            0          0   
4      NEGLECTING      0         1         0            0          0   
5    REQUIREMENTS      0         0         0            0          0   
6             MAY      3         0         0            1          0   
7           FINED      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  
4             0            0            0  
5             1            0            0  
6             0            0            0  
7             0            0            0  ",3.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,71,0.04225352112676056,0.08450704225352113,0.0,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.08450704225352113,-0.08450704225352113
